search_string,predict_under_code,line_no,similarity,filepath
"/* this is skipEmpty == false */","String[] command = getCommandline(s, b); log(Commandline.describeCommand(command), Project.MSG_VERBOSE);",690,0.7761194029850746,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java
"//Remove any non-numerical chars - should leave the change number","line = util.substitute("s/[^0-9]//g", line); ",64,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Change.java
"//if there is a new priority, and it is different, change it","if (newPriority != null && priority != newPriority.intValue()) { try {",65,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Nice.java
"// this type of output might happen // Change 18 renamed change 20 and submitted.","if (util.match("/renamed/", line)) { try {",115,0.6041666666666666,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Submit.java
"//Match "//" for begining of depot filespec","return; }",105,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Change.java
"// setup the "Ant project"","MockProject project = new MockProject(); File base  = new File("base");",245,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/types/selectors/ModifiedSelectorTest.java
"//catch permissions denial and keep going","log("Unable to set new priority -a security manager is in the way", Project.MSG_WARN);",70,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Nice.java
"// we need to escape the description in case there are /","description = backslash(description); line = util.substitute("s/<enter description here>/"",100,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Change.java
"//EoF","None",None,None,None
"//-- XSLTLiaison","None",None,None,None
"// CheckStyle:VisibilityModifier OFF - bc //Input //Output //Error // CheckStyle:VisibilityModifier ON","/** The base directory to be scanned. */ protected File basedir;",189,0.5736434108527132,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/DirectoryScanner.java
""/* Here we can either revert any unchanged files in a changelist         * or         * any files regardless of whether they have been changed or not         *         *         * The whole process also accepts a p4 filespec         */"","String p4cmd = "-s revert"; if (onlyUnchanged) {",67,0.5170731707317073,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Revert.java
"// Write the properties file back out","FileOutputStream output = null; ",85,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/BuildNumber.java
""/*                     * shouldn't throw out deprecation warnings before we know,                     * the wrong version has been used.                     */"","if (stylesheet.exists()) { log("DEPRECATED - the 'style' attribute should be relative "",316,0.746268656716418,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java
"// addConfigured(Hashtable) should come before addConfigured(Map)","assertExtMethod(extensions.get(adders - 2), "addConfigured", Hashtable.class,",611,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/IntrospectionHelperTest.java
"// setup the selector","ModifiedSelector sel = new ModifiedSelector(); sel.setProject(project);",251,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/types/selectors/ModifiedSelectorTest.java
"// if we have an in file and out then process them","if (inFile != null && outFile != null) { process(inFile, outFile, xslResource);",331,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java
"//-- make sure destination directory exists...","checkDest(); ",342,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java
"// Process all the directories marked for styling","dirs = scanner.getIncludedDirectories(); for (int j = 0; j < dirs.length; ++j) {",355,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java
"// only resource collections, there better be some","if (resources.size() == 0) { throw new BuildException("no resources specified");",365,0.9347826086956522,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java
"// get the cache, so we can check our things","MockCache cache = (MockCache)sel.getCache(); ",265,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/types/selectors/ModifiedSelectorTest.java
"//anything else is a classname","classname = proc; }",530,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java
"// Massage PCLI lvf output transforming '\' to '/' so get command works appropriately","massagePCLI(tmp, tmp2); ",226,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/pvcs/Pvcs.java
"//Read back the label spec from perforce, //Replace Options //Submit back to Perforce","handler = new P4HandlerAdapter() { public void process(String line) {",145,0.6481481481481481,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Label.java
"//-- processXML","/** * Process the input file to the output file with the given stylesheet.",682,0.9655172413793104,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java
"//sync says "error:" when a file is up-to-date","line = parent.util.substitute("s/^[^:]*: //", line); }",83,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/perforce/SimpleP4OutputHandler.java
"//sometimes there's "info1:","line = parent.util.substitute("s/^[^:]*: //", line); }",87,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/perforce/SimpleP4OutputHandler.java
"// Param","/** * Create an instance of an output property to be configured.",906,0.9333333333333333,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java
"//P4 runtime directives","/** Perforce Server Port (eg KM01:1666) */ protected String P4Port = "";",52,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Base.java
"// Perforce task directives","/** Keep going or fail on error - defaults to fail. */ protected boolean failOnError = true;",62,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Base.java
"//P4 g-opts and cmd opts (rtfm)","/** Perforce 'global' opts. * Forms half of low level API */",66,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Base.java
"//Setters called by Ant","/** * The p4d server and port to connect to;",117,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Base.java
"// check that both arrays have the same size","assertEquals(message + " : string array length match", expected.length, actual.length); for (int counter=0; counter <expected.length; counter++) {",104,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/DefaultExcludesTest.java
"// the test","assertFalse("Cache must not be saved before 1st selection.", cache.saved); sel.isSelected(base, "file1", file1);",268,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/types/selectors/ModifiedSelectorTest.java
"//Get default P4 settings from environment - Mark would have done something cool with //introspection here.....:-)","String tmpprop; if ((tmpprop = getProject().getProperty("p4.port")) != null) {",211,0.8421052631578947,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Base.java
"// reset error flags before executing the command","inError = false; errorMessage = "";",244,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Base.java
"//Check API for these - it's how CVS does it...","if (P4Port != null && P4Port.length() != 0) { commandline.createArgument().setValue(P4Port);",250,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Base.java
"// private static final String PCLI_LVF_ARGS = "lvf -z -aw";","projectFilePath     = "src/etc/testcases/taskdefs/optional/propertyfile.xml", ",194,0.64,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/optional/PropertyFileTest.java
"// Check workspace exists // Launch PCLI listversionedfiles -z -aw // Capture output // build the command line from what we got the format is","Commandline commandLine = new Commandline(); commandLine.setExecutable(getExecutable(PCLI_EXE));",153,0.31654676258992803,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/pvcs/Pvcs.java
"// default pvcs project is "/"","if (getPvcsproject() == null && getPvcsprojects().isEmpty()) { pvcsProject = "/";",174,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/pvcs/Pvcs.java
"// Create folders in workspace","log("Creating folders", Project.MSG_INFO); createFolders(tmp);",222,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/pvcs/Pvcs.java
"// add the test classes to its classpath","sel.addClasspath(testclasses); sel.setAlgorithmClass(classname);",293,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/types/selectors/ModifiedSelectorTest.java
"// plain impossible to get here, maybeConfigure should // have thrown an exception.","throw new BuildException("Could not create task of type: " + elementName, getLocation());",196,0.7966101694915254,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/proposal/embed/src/java/org/apache/tools/ant/UnknownElement2.java
"// Launch get on output captured from PCLI lvf","commandLine.clearArgs(); commandLine.setExecutable(getExecutable(GET_EXE));",229,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/pvcs/Pvcs.java
"// Change these through their GET and SET methods.","/** The name of the server you wish to connect to.  */ private String serverName = null;",114,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// These fields deal with includes and excludes","/** All files that fit this pattern are checked out.  */ private String includes = DEFAULT_INCLUDESETTING;",164,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// Check all of the properties that are required.","assertTrue(getServerName() != null, "ServerName must be set."); assertTrue(getServerPort() != -1, "ServerPort must be set.");",195,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// Finished executing the task, null it to allow // GC do its job // If this UE is used again, a new "realthing" will be made","realThing = null; getWrapper().setProxy(null);",291,0.5755395683453237,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/UnknownElement.java
"// Search the items on this server.","runServer(s); } finally {",236,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// Disconnect from the server.","s.disconnect(); }",239,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// Tell how many files were checked out.","log(checkedOut + " files checked out."); }",246,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// Optional; logOn() connects if necessary.","s.connect(); ",260,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"//instance variable to allow cleanup","ZipFile zfPrefixAddsDir = null; public ZipTest(String name) {",33,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/ZipTest.java
"// let the selector do its checks","sel.validate(); // extract the algorithm name (and config) from the selectors output",296,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/types/selectors/ModifiedSelectorTest.java
"// Do the runtime","getWrapper().applyPreSet(u.getWrapper()); if (u.children != null) {",384,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/UnknownElement.java
"// We always display the ItemID (OBJECT_ID) and primary descriptor.","int nProperties = 2; ",347,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"//If a working directory was specified then add it to the command line","if (getLocalPath() != null) { commandLine.createArgument().setValue(FLAG_WORKING_DIR);",470,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/sos/SOS.java
"// UnknownElement always has an associated target","task.setOwningTarget(this.getOwningTarget()); task.init();",147,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/proposal/embed/src/java/org/apache/tools/ant/UnknownElement2.java
"// If failed to process document, must delete target document, // or it will not attempt to process it the second time","log("Failed to process " + inFile, Project.MSG_INFO); if (outF != null) {",672,0.7066666666666667,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java
"// Checking for "\ // or           "/ // or           "X:\...","|| (line.length() > POS_3 && line.startsWith("\"") && Character.isLetter(line.charAt(POS_1))",307,0.5116279069767442,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/pvcs/Pvcs.java
"// if processor wasn't specified, see if TraX is available.  If not, // default it to xalan, depending on which is in the classpath","if (liaison == null) { if (processor != null) {",774,0.6871165644171779,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java
"// For performance reasons, it is important to pre-fetch all the // properties we'll need for all the items we'll be searching.","// We always display the ItemID (OBJECT_ID) and primary descriptor. int nProperties = 2;",344,0.675,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// extract the algorithm name (and config) from the selectors output","String s1 = sel.toString(); int posStart = s1.indexOf("algorithm=") + 10;",298,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/types/selectors/ModifiedSelectorTest.java
"//return elementName;","public RuntimeConfigurable getWrapper() { return wrapper;",113,0.9473684210526315,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/proposal/embed/src/java/org/apache/tools/ant/UnknownElement2.java
"// If we are here we can set the stylesheet as a // resource","((XSLTLiaison3) liaison).setStylesheet(stylesheet); } else {",1010,0.8809523809523809,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java
"// We'll need this item type's primary descriptor.","Property p1 = getPrimaryDescriptor(t); ",350,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// Does this item type have a secondary descriptor? // If so, we'll need it.","Property p2 = getSecondaryDescriptor(t); ",353,0.819047619047619,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// If we are here we cannot set the stylesheet as // a resource, but we can set it as a file. So, // we make an attempt to get it as a file","if (stylesheet instanceof FileResource) { liaison.setStylesheet(",1014,0.5379310344827586,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java
"// Now, build an array of the property names.","String[] strNames = new String[nProperties]; int iProperty = 0;",361,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// Pre-fetch the item properties and cache them.","f.populateNow(t.getName(), strNames, -1); ",371,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// Are the names the same ?","if (!equalsString(elementName, other.elementName)) { return false;",586,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/UnknownElement.java
"// only 'name' and 'value' exist.","if ("name".equalsIgnoreCase(name)) { this.name = value;",1175,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java
"// Now, search for items in the selected folder.","runFolder(s, p, v, t, f, calcTargetFolder(v, f)); ",374,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// convert whatever separator char is in starteam to that of the target system.","defaultPath = defaultPath.replace('/', java.io.File.separatorChar); defaultPath = defaultPath.replace('\\', java.io.File.separatorChar);",404,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// a value must be of a given type // say boolean|integer|string that are mostly used.","if ("true".equalsIgnoreCase(value)) { this.value = Boolean.TRUE;",1179,0.5360824742268041,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java
"// If it ends with separator then strip it off","if (dirName.endsWith(delim)) { dirName = dirName.substring(0, dirName.length() - 1);",411,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// Return copy so that the caller must call setTab() to change the state // of fixCRLF.","return ctrlz.newInstance(); }",166,0.2682926829268293,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java
"// Change all EOL characters to match the calculated EOL string. If // configured to do so, append a trailing EOL so that the file ends on // a EOL.","in = new NormalizeEolFilter(in, calculateEolString(eol), getFixlast()); ",262,0.64,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java
"// only want to do this the first time","} root = new java.io.File(root, currentToken);",428,0.8,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// return the clean value","return algo; }",306,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/types/selectors/ModifiedSelectorTest.java
"// Are attributes the same ?","if (!getWrapper().getAttributeMap().equals( other.getWrapper().getAttributeMap())) {",596,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/UnknownElement.java
"// -- class Attribute","} // -- class Factory ",1196,0.972972972972973,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java
"// Process all items in this folder.","Item[] items = f.getItems(t.getName()); ",455,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// Process all subfolders recursively if recursion is on.","if (getRecursion()) { Folder[] subfolders = f.getSubFolders();",462,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// -- class Factory","/** * Mapper implementation of the "traditional" way &lt;xslt&gt;",1198,0.9696969696969697,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java
"// Get descriptors for this item type.","Property p1 = getPrimaryDescriptor(t); Property p2 = getSecondaryDescriptor(t);",493,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// // Ensure that an external entity resolves as expected with NO // XMLCatalog involvement: // // Transform an XML file that contains a reference to a _second_ XML file // via the document() function.  The _second_ XML file refers to an entity. // Stuff result into the property: val3 //","// Transform an XML file that refers to the entity into a text // file, stuff result into property: val1",42,0.35986159169550175,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/types/XMLCatalogBuildFileTest.java
"// VERBOSE MODE ONLY","if (getVerbose()) { // Show folder only if changed.",503,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// Are the sub elements the same ?","if (children == null || children.size() == 0) { return other.children == null || other.children.size() == 0;",609,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/UnknownElement.java
"// error message strings","/** Missing file */ public static final String ERROR_MISSING_FILE = "A source file is missing :";",76,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/MakeUrl.java
"// Show folder only if changed.","boolean bShowHeader = (f != prevFolder); ",505,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// Show if the file is locked.","int locker = item.getLocker(); ",549,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// END VERBOSE ONLY","// Check it out; also ugly. ",559,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// initialize test environment (called "bed")","makeBed(); ",356,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/types/selectors/ModifiedSelectorTest.java
"// hidden constructor","} ",79,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/Diagnostics.java
"//now exit here if the property is already set","if (getProject().getProperty(property) != null) { return;",239,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/MakeUrl.java
"// add -command CheckOutFile to the commandline","commandLine.createArgument().setValue(SOSCmd.FLAG_COMMAND); commandLine.createArgument().setValue(SOSCmd.COMMAND_CHECKOUT_FILE);",66,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/sos/SOSCheckout.java
"//create the file","long now = System.currentTimeMillis(); File tempFile = null;",533,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/Diagnostics.java
"//Use the VM launcher instead of shell launcher on VMS","exe.setVMLauncher(true); File vmsJavaOptionFile = null;",311,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/ExecuteJava.java
""/*     * Builds a command launcher for the OS and JVM we are running under.     */"","static { // Try using a JDK 1.3 launcher",86,0.9482758620689655,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Execute.java
"// Show the primary descriptor. // There should always be one.","itemLine.append(",\t").append(formatForDisplay(p1, item.get(p1.getName()))); ",539,0.6835443037974683,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// ensure <tstamp> follows the immutability rule","public void test3() { executeTarget("test3");",48,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/ImmutableTest.java
"// INVALID extension point","return null; }",653,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/IntrospectionHelperTest.java
"// Set a property on the project to make sure that loading // a property with the same name from an xml file will // *not* change it.","p.setNewProperty("override.property.test", "foo"); ",165,0.6143790849673203,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/tests/junit/org/apache/tools/ant/taskdefs/XmlPropertyTest.java
"//calendar stuff.","Calendar cal = Calendar.getInstance(); TimeZone tz = cal.getTimeZone();",573,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/Diagnostics.java
"// Try using a JDK 1.3 launcher","try { if (!Os.isFamily("os/2")) {",89,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/Execute.java
"// Show the secondary descriptor, if there is one. // Some item types have one, some don't.","if (p2 != null) { itemLine.append(",\t").append(formatForDisplay(p2, item.get(p2.getName())));",543,0.717948717948718,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// Change the item to be checked out to a StarTeam File.","com.starbase.starteam.File remote = (com.starbase.starteam.File) item; ",563,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// Begin SET and GET methods","/** * Sets the <CODE>serverName</CODE> attribute to the given value.",685,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"// Begin filter getters and setters","/** * Sets the include filter. When filtering files, AntStarTeamCheckOut uses",941,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/scm/AntStarTeamCheckOut.java
"//this field will hold unnnn right after reading a non latin character //afterwards it will be truncated of one char every call to read","private StringBuffer unicodeBuf; ",41,0.6900584795321637,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/filters/EscapeUnicode.java
"// ----------------------------------------- //  Predefined tokenizers // -----------------------------------------","* add a line tokenizer - this is the default. * @param tokenizer the line tokenizer",165,0.5695364238410596,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/filters/TokenFilter.java
"// Check if need to set the loader","if (getAntlibClassLoader() != null || hasCpDelegate()) { helper.setClassLoader(createLoader());",200,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/script/ScriptDef.java
"// Now create the scriptRunner","runner = helper.getScriptRunner(); ",205,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/main/org/apache/tools/ant/taskdefs/optional/script/ScriptDef.java
