search_string,predict_under_code,line_no,similarity,filepath
"// cat(unit) file referenced by mdl file","String quid = modelTree.getRoseId();",167,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.importer.rose/src/org/eclipse/emf/importer/rose/builder/RoseUtil.java
"// Ignore features from the first super type. //","if (i >= start)",785,0.9743589743589743,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore/src/org/eclipse/emf/ecore/util/EcoreValidator.java
"//volatile","if (genFeature.isResolveProxies() && !genFeature.isListType()) {",2337,0.7692307692307693,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen.ecore/src/org/eclipse/emf/codegen/ecore/templates/model/Class.java
"//listRewrite.remove((ASTNode)modifier, null);","// call workaround",97,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTJMember.java
"// Uses a cache to speed up creation of a URI from a string.  The cache // is consulted to see if the URI, less any fragment, has already been // created.  If needed, the fragment is re-appended to the cached URI, // which is considerably more efficient than creating the whole URI from // scratch.  If the URI wasn't found in the cache, it is created using // parseIntoURI() and then cached.  This method should always be used // by string-parsing factory methods, instead of parseIntoURI() directly.","* This method was included in the public API by mistake.",643,0.23655913978494625,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common/src/org/eclipse/emf/common/util/URI.java
"// Fill 2 of value (byte) 33 // Fill 2 of value (byte) -19","None",None,None,None
"// super.collectNewChildDescriptors(newChildDescriptors, object);","newChildDescriptors.add",235,0.9838709677419355,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.mapping.ecore2xml.ui/src/org/eclipse/emf/mapping/ecore2xml/provider/XMLMapItemProvider.java
"// this could be method body, for example","NODE_TYPES_WITH_SPECIAL_RANGE.add(ASTNode.BLOCK);",79,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/CommentAwareSourceRangeComputer.java
"// A primitive type can only be used as the generic type of a typed element. //","String instanceClassName = eClassifier.getInstanceClassName();",2913,0.9838709677419355,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore/src/org/eclipse/emf/ecore/util/EcoreValidator.java
"// range to look for comments","int rangeStartPos = compilationUnit.getExtendedStartPosition(node) + compilationUnit.getExtendedLength(node);",179,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/CommentAwareSourceRangeComputer.java
"// Discard the old editing domain. //","editingDomain = null;",171,0.9666666666666667,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit.ui/src/org/eclipse/emf/edit/ui/action/CommandAction.java
"// Skip an archive accessor to be handled by delegation to the scheme in nested URL. //","archiveSeparator = urlString.indexOf("!/", archiveSeparator + 2);",179,0.9857142857142858,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common/src/org/eclipse/emf/common/archive/ArchiveURLConnection.java
"// userinfo can contain alphanumerics, mark characters, escaped // and ';',':','&','=','+','$',','","int index = 0;",2247,0.5333333333333333,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore/src/org/eclipse/emf/ecore/xml/type/internal/DataValue.java
"// return eProperties;","@Override",193,0.9473684210526315,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore/src/org/eclipse/emf/ecore/impl/EObjectImpl.java
"// set javadoc","if (originalFieldDeclaration.getJavadoc() != null)",462,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTJField.java
"// add Java to IANA encoding mappings //fJava2IANAMap.put("8859_1",    "US-ASCII"); // ?","fJava2IANAMap.put("ISO8859_1",    "ISO-8859-1");",1290,0.5849056603773585,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore/src/org/eclipse/emf/ecore/xml/type/internal/DataValue.java
"// Returns the int value of the given hex digit.","private static int valueOf(char hexDigit)",3089,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common/src/org/eclipse/emf/common/util/URI.java
"// the for loop's condition finds the separator","}",515,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/util/CodeGenUtil.java
"// Parse to count the archive paths that must will be delegated to the nested URL based on the number of schemes at the start. //","for (int i = start, end = specification.indexOf('/', start) - 1; (i = specification.indexOf(':', i)) < end; ++i)",108,0.9902912621359223,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common/src/org/eclipse/emf/common/archive/Handler.java
"// Fill 25 of value (byte) 33 // Fill 9 of value (byte) -19 // Fill 6 of value (byte) -87","None",None,None,None
"// Assume that we aren't running.","}",74,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common/src/org/eclipse/emf/common/EMFPlugin.java
"// assume that the node is being moved (to allow insertion after)","node.setRemovedASTNode(astNodeToBeRemoved);",638,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTJNode.java
"//MappingPackage ePackage = ((MappingRoot)object).ePackageMapping();","MappingPackage ePackage = MappingPackage.eINSTANCE;",79,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.mapping/src/org/eclipse/emf/mapping/provider/MappingRootItemProvider.java
"// And even if it is contained, it must not be a forward reference. // eTypeParameterIndex == index is allowed when the type parameter is  // the type argument of the bound, though //","List<?> typeParameters = (List<?>)scope.eGet(eTypeParameter.eContainmentFeature());",2733,0.5320197044334976,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore/src/org/eclipse/emf/ecore/util/EcoreValidator.java
"// remove all existing modifiers","@SuppressWarnings("unchecked")",87,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTJMember.java
"// append extra dimensions if any","for (int i = 0; i < parameter.getExtraDimensions(); i++)",191,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTJMethod.java
"// create new modifiers and add to rewrite","@SuppressWarnings("unchecked")",104,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTJMember.java
"// We can also optimize single valued reverse.  //","else if (hasNavigableInverse() && !hasManyInverse())",478,0.975,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore/src/org/eclipse/emf/ecore/util/DelegatingEcoreEList.java
""/** * <!-- begin-user-doc --> * The <b>Adapter Factory</b> for the model. * It provides an adapter <code>createXXX</code> method for each class of the model. * <!-- end-user-doc --> * @see org.eclipse.emf.ecore.EcorePackage * @generated */"","public class FeatureMapEntryItemProvider",43,0.19213973799126638,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore.change.edit/src/org/eclipse/emf/ecore/change/provider/FeatureMapEntryItemProvider.java
"// Create a proxy in the correct way and pop it. //","InternalEObject proxy =",2728,0.9743589743589743,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore.xmi/src/org/eclipse/emf/ecore/xmi/impl/XMLHandler.java
"// null -> relative URI reference","private final String authority;",143,0.691358024691358,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common/src/org/eclipse/emf/common/util/URI.java
"// If eCore, set the ENamedElement name //","if (object instanceof ENamedElement)",357,0.9705882352941176,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.mapping/src/org/eclipse/emf/mapping/domain/AdapterFactoryMappingDomain.java
"//If it was not a warning or an diagnostic then return the diagnostic image","return getErrorImage();",350,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common.ui/src/org/eclipse/emf/common/ui/dialogs/DiagnosticDialog.java
"// Maintain a list of classifiers for looking up conflicts. //","ArrayList<EClassifier> superTypes = new ArrayList<EClassifier>();",1216,0.9803921568627451,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore/src/org/eclipse/emf/ecore/util/EcoreValidator.java
"//Only one example per wizard","break;",152,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common.ui/src/org/eclipse/emf/common/ui/wizard/ExampleInstallerWizard.java
"//Ecore2XMLFactory","None",None,None,None
"// XMLMap","None",None,None,None
"// append [] if it is variable arity parameter (@see JLS3 8.4.1, http://java.sun.com/docs/books/jls/third_edition/html/classes.html#300870)","if (parameter.isVarargs())",197,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTJMethod.java
"//XMLInfoImpl","None",None,None,None
"// Fill 6 of value (byte) -87 // Fill 2 of value (byte) 33 // Fill 10 of value (byte) -87 // Fill 62 of value (byte) 33 // Fill 2 of value (byte) -87 // Fill 6 of value (byte) 33 // Fill 10 of value (byte) -87 // Fill 11 of value (byte) 33","None",None,None,None
"// AnyType","None",None,None,None
"// No image is a good default. //","Object result = null;",253,0.96,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/AdapterFactoryItemDelegator.java
"// Applicable only to a hierarchical URI.","private final String device;",151,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common/src/org/eclipse/emf/common/util/URI.java
"// Apply a redirection pattern, if specified. //","String redirection = getGenerator().getOptions().redirectionPattern;",658,0.975,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen.ecore/src/org/eclipse/emf/codegen/ecore/generator/AbstractGeneratorAdapter.java
"// create new node and replace it all by original contents","{",503,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTFacadeHelper.java
"// make all enum constants to be on separate lines","javaCoreOptions.put(DefaultCodeFormatterConstants.FORMATTER_ALIGNMENT_FOR_ENUM_CONSTANTS, DefaultCodeFormatterConstants.createAlignmentValue(true, DefaultCodeFormatterConstants.WRAP_ONE_PER_LINE, DefaultCodeFormatterConstants.INDENT_DEFAULT));",437,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTFacadeHelper.java
"// Avoid unnecessary out.write("") statements...","{",462,0.822429906542056,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/jet/JETParser.java
"// set comment and initializer as strings","newField.setComment(originalField.getComment());",566,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTFacadeHelper.java
""/*   * (non-Javadoc)   *    * @see org.eclipse.ui.IActionDelegate#selectionChanged(org.eclipse.jface.action.IAction,   *      org.eclipse.jface.viewers.ISelection)   */"","* @see org.eclipse.emf.mapping.action.AddRootTopAction#getTopsToAdd()",46,0.1761006289308176,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.mapping.ecore2ecore.editor/src/org/eclipse/emf/mapping/ecore2ecore/action/AddInputRootAction.java
"// set annotation contents","Iterator<JNode> originalChildrenIterator = originalField.getChildren().iterator();",570,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTFacadeHelper.java
"// reg_name = 1*( unreserved | escaped | "$" | "," |  //            ";" | ":" | "@" | "&" | "=" | "+" )","else if (authority.length() < 1 ||",2740,0.7592592592592593,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore/src/org/eclipse/emf/ecore/xml/type/internal/DataValue.java
""/* (non-Javadoc)   * @see org.eclipse.emf.ecore.xmi.XMLLoad#load(org.eclipse.emf.ecore.xmi.XMLResource, org.w3c.dom.Node, java.util.Map)   */"","* @see org.eclipse.emf.ecore.xmi.DOMHelper#getValue(org.w3c.dom.Node)",84,0.20408163265306123,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore.xmi/src/org/eclipse/emf/ecore/xmi/impl/DefaultDOMHandlerImpl.java
"// update the wrapped object map","if (parent.remove(astjNode))",732,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTFacadeHelper.java
""/* (non-Javadoc)   * @see org.eclipse.emf.codegen.merge.java.facade.FacadeHelper#getContext(org.eclipse.emf.codegen.merge.java.facade.JNode)   */"","* @see org.eclipse.emf.ecore.xmi.DOMHelper#getValue(org.w3c.dom.Node)",84,0.19607843137254902,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore.xmi/src/org/eclipse/emf/ecore/xmi/impl/DefaultDOMHandlerImpl.java
"// skip nodes in hierarchy that can not be converted to JNode (i.e. VariableDeclarationFragment)","do",601,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTFacadeHelper.java
"// If there is no root object, we're dealing with an EAttribute feature instead of an EReference feature. // So create an instance of simple any type and prepare it to handle the text content. //","SimpleAnyType simpleAnyType = (SimpleAnyType)EcoreUtil.create(anySimpleType);",1398,0.7096774193548387,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore.xmi/src/org/eclipse/emf/ecore/xmi/impl/XMLHandler.java
"// get rewriter","ASTRewrite rewriter = null;",623,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTFacadeHelper.java
"// path - everything up to query string or fragment","if (start < end) {",2324,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore/src/org/eclipse/emf/ecore/xml/type/internal/DataValue.java
"// insert new declaration before this one","listRewrite = rewriter.getListRewrite(originalFieldDeclaration.getParent(), (ChildListPropertyDescriptor)originalFieldDeclaration.getLocationInParent());",502,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTJField.java
"// if there is an element with end position <= rangeEndPos","if (commentIndex > 0)",255,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/CommentAwareSourceRangeComputer.java
""/*   * Computes the default path for the given GenModel. This was previously the implementation of getTemplatePath().   */"","private String[] getDefaultTemplatePath(GenModel genModel)",230,0.97,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen.ecore/src/org/eclipse/emf/codegen/ecore/genmodel/generator/GenModelGeneratorAdapterFactory.java
"// extend range backward","int extendedStartPosition = computeStartOfPrecedingComments(node);",629,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/CommentAwareSourceRangeComputer.java
"// We can't want to do encoding of platform resource URIs by default yet.    //","private static final boolean ENCODE_PLATFORM_RESOURCE_URIS =",271,0.9836065573770492,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common/src/org/eclipse/emf/common/util/URI.java
"// create map of field names to fields","for (JNode child : typeChildren)",163,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTNodeConverter.java
"// Create the output stream to the temporary file and the input stream for the delegate URL. //","tempOutputStream = new FileOutputStream(tempFile);",352,0.987012987012987,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common/src/org/eclipse/emf/common/archive/ArchiveURLConnection.java
"//boolean iri = false;","if (hierarchical)",982,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common/src/org/eclipse/emf/common/util/URI.java
"// extend to include the comment at the same line as the position","// if there is nothing between the position and the comment",545,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/CommentAwareSourceRangeComputer.java
"// else - there is a comment that ends exactly at rangeEndPos","else",266,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/CommentAwareSourceRangeComputer.java
"// handle field declarations separately","if (node instanceof ASTJField)",497,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTFacadeHelper.java
"// the previous element must have end position <= rangeEndPos","commentIndex--;",258,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/CommentAwareSourceRangeComputer.java
"//last 2 bits should be zero","return null;",342,0.7540983606557377,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore/src/org/eclipse/emf/ecore/xml/type/internal/DataValue.java
"// else - there is a comment that starts exactly at rangeStartPos","else",306,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/CommentAwareSourceRangeComputer.java
"// && commandParameter instanceof MappingCommandParameter)","{",144,0.7297297297297297,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.mapping/src/org/eclipse/emf/mapping/provider/MappingRootItemProvider.java
"// extend range forward","int extendedEndPosition = computeEndOfTrailingComments(node);",632,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/CommentAwareSourceRangeComputer.java
"// increments the position to add the white spaces","}",651,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/CommentAwareSourceRangeComputer.java
"// add trailing whitespace","extendedEndPosition = addWhitespaceAfterPosition(extendedEndPosition);",635,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/CommentAwareSourceRangeComputer.java
"// set source","char[] contentAsCharArray = contents.toCharArray();",261,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTFacadeHelper.java
"//Create a label if there are no children to force a smaller layout","Composite dialogComposite = (Composite)dialogArea;",327,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common.ui/src/org/eclipse/emf/common/ui/dialogs/DiagnosticDialog.java
"// Returning null here causes RemoveCommand.create(domain, mappedObjectItemProvider) to be delegated //  to MappedObjectItemProvider.createCommand() and there we return a command to remove mappedObject instead. // // return null;","* This adds a listener.",300,0.10328638497652583,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore.change.edit/src/org/eclipse/emf/ecore/change/provider/ChangeItemProviderAdapterFactory.java
"// mark the node as moved if node has been removed","ASTNode removedASTNode = newNode.getRemovedASTNode();",461,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTJNode.java
"// enable commenting out","if (isCommentedOut)",446,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTJNode.java
"// Initialization is deferred until adapters are attached to all the objects of interest and we're // about to ask them to generate. //","if (initializeNeeded)",595,0.8512820512820513,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen.ecore/src/org/eclipse/emf/codegen/ecore/generator/Generator.java
"// Counter for the number of 16-bit sections read in the address.","int [] counter = new int[1];",3162,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore/src/org/eclipse/emf/ecore/xml/type/internal/DataValue.java
"// disable commenting out","if (isCommentedOut)",422,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTJNode.java
"// Determine the inverse map from plugin IDs to their registered GenModel locations. //","Map<String, List<URI>> allPluginsWithGenModels = new HashMap<String, List<URI>>();",625,0.9863013698630136,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.importer.java/src/org/eclipse/emf/importer/java/builder/JavaEcoreBuilder.java
"// A cache of URIs, keyed by the strings from which they were created. // The fragment of any URI is removed before caching it here, to minimize // the size of the cache in the usual case where most URIs only differ by // the fragment.","private static final URICache uriCache = new URICache();",157,0.4634146341463415,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common/src/org/eclipse/emf/common/util/URI.java
"// mark the node to be removed","nodeToBeRemoved(astNodeToBeRemoved);",635,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTJNode.java
"// We'll rethrow the original exception, not this one.","}",411,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common/src/org/eclipse/emf/common/util/DelegatingResourceLocator.java
"// if are dealing with original, not cloned node","if (astNodeToBeRemoved.getParent() != null && astNodeToBeRemoved.getLocationInParent() != null)",632,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTJNode.java
"// CellEditor.setValue() calls isCorrect() to validate the value that is about to be set. We are doing conversion // between the value and a corresponding string, and we would usually like to validate the string. Because // setValue() is final, we cannot do that conversion there, so we need to record what we're trying to validate and // work around the problem in isCorrect(). //","protected boolean validateAsValue = true;",231,0.4648910411622276,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit.ui/src/org/eclipse/emf/edit/ui/provider/PropertyDescriptor.java
"// stringValue not null, nodeValue is null","{",856,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTJNode.java
""/*   * If this is an {@link #isIRI IRI}, converts it to a strict ASCII URI,   * using the procedure described in Section 3.1 of the   * <a href=""http://www.w3.org/International/iri-edit/draft-duerst-iri-09.txt"">IRI   * Draft RFC</a>.  Otherwise, this URI, itself, is returned.   *   * This unused code is included for possible future use...   */"","public boolean isIRI()",3111,0.2882882882882883,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common/src/org/eclipse/emf/common/util/URI.java
"// insert new values","for (String value : values)",734,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTJNode.java
"// convert only fields of the same type as parent","ASTJNode<?> parent = field.getParent();",244,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTNodeConverter.java
"// move all children to the enum, converting some fields to constants","for (JNode child : typeChildren)",200,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTNodeConverter.java
"// set the type to create","field.setNodeProperty(",504,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTNodeConverter.java
"// include line comments following end of the nodes into the range","int extendedLength = extendedEndPos - extendedStartPos;",706,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/CommentAwareSourceRangeComputer.java
"// move annotations","moveChildren(field, enumConstant);",263,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTNodeConverter.java
"// set arguments and body","setEnumConstantArgumentsAndBody(enumConstant, field);",260,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTNodeConverter.java
"// update the wrapped object","if (parent.remove(astjNode))",732,0.9411764705882353,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTFacadeHelper.java
"// unable to set arguments or body","return;",283,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTNodeConverter.java
"// check if there is just whitespace between position and start of the comment","if (isWhitespace(position, commentStartPos))",554,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/CommentAwareSourceRangeComputer.java
