search_string,predict_under_code,line_no,similarity,filepath
""/* (non-Javadoc)	 * @see org.columba.api.gui.frame.IDock#registerDockable(org.columba.api.gui.frame.IDockable)	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.224,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// Add the ControlMimePart","streams.add(new ByteArrayInputStream(startBoundary));",85,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pgp/MultipartEncryptedRenderer.java
"// save passphrase in hash map","if (save) {",113,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pgp/PGPPassChecker.java
"// Add pgp-specific content-parameters","header.putContentParameter("protocol", "application/pgp-encrypted");",77,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pgp/MultipartEncryptedRenderer.java
"// getting the path to gpg","IExtensionHandler handler = null;",109,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pgp/JSCFController.java
""/*		 * notifyListeners(new ModelChangedEvent(ModelChangedEvent.ADDED,		 * server));		 */"","public POP3Server uidGet(int uid) {",73,0.8493150684931506,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/POP3ServerCollection.java
"// Add the encrypted MimePart","streams.add(new ByteArrayInputStream(startBoundary));",89,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pgp/MultipartEncryptedRenderer.java
"//con.getProperties().put("USERID", pgpItem.get("id"));","JSCFStatement stmt = con.createStatement();",102,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pgp/MultipartEncryptedRenderer.java
"// add status information observable","observable = new StatusObservableImpl();",99,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/POP3Store.java
""/*	 * (non-Javadoc)	 * 	 * @see org.columba.core.profiles.IProfileManager#getCurrentProfile()	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.26666666666666666,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
""/*		 * notifyListeners(new ModelChangedEvent(ModelChangedEvent.REMOVED));		 */"","public int getIndex(int uid) {",109,0.9295774647887324,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/POP3ServerCollection.java
"// query using all criteria","Iterator<ISearchCriteria> it2 = p.getAllCriteria(",277,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/search/SearchManager.java
"// set headercache dirty flag","setCacheChanged(true);",282,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/POP3Server.java
"//Hashcode value should be buffered.","int hashCode = 23;",668,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core-api/src/main/java/org/columba/core/xml/XmlElement.java
"// folder selection changed","JComboBox cb = (JComboBox) e.getSource();",475,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/composer/contact/SelectAddressDialog.java
""//	public Object getObject(ILocator locator); //	public IStructureValue getChild(ILocator locator);"","public boolean isValid();",49,0.6176470588235294,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core-api/src/main/java/org/columba/core/context/base/api/IStructureValue.java
"// Store the complete stream in a source so that we can parse it","Source source = TempSourceFactory.createTempSource(messageStream, -1);",244,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/POP3Server.java
""/*	 * (non-Javadoc)	 * 	 * @see org.columba.core.profiles.IProfileManager#getProfile(java.lang.String)	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.24561403508771928,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// substract the uids that we already downloaded -> // newUids contains all uids to fetch from the server","ListTools.substract(newUids, headerUids);",148,0.6615384615384615,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/POP3Server.java
"// set dirty flag","hasChanged = true;",203,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/spam/MacchiatoPlugin.java
"// update the cache","while (it.hasNext()) {",158,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/POP3Server.java
"// we only use the first message","IStructureValue message = it.next();",83,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/calendar/src/main/java/org/columba/calendar/context/CalendarContextProvider.java
"// return the uids that are new","return newUids;",164,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/POP3Server.java
"// if mouse button was pressed twice times","if (event.getClickCount() == 2) {",289,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/calendar/src/main/java/org/columba/calendar/ui/frame/CalendarFrameMediator.java
"// Message already deleted from server","getHeaderList().remove(uid);",180,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/POP3Server.java
"// remove memorized search folders","if (!searchInside) {",208,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/search/MailSearchProvider.java
"// create <email> element, if it doesn't exist yet","Element child = getParentElement().getChild(VCARD.EMAIL);",146,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/parser/XMLContactDocumentParser.java
""/* (non-Javadoc)	 * @see java.net.URLClassLoader#findResource(java.lang.String)	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.2978723404255319,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// single sender - re-use identity type","IStructureType sender = message.addChild("sender", "org.columba.core");",212,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/test/java/org/columba/core/context/ContextTest.java
"// We need a place to store the color the JLabel should be returned // to after its foreground and background colors have been set // to the selection background color. // These ivars will be made protected when their names are finalized.","private Color unselectedForeground;",69,0.432,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/table/plugins/MultiLineRenderer.java
"// open a port to the server","if (sslEnabled && sslType == IncomingItem.IMAPS_POP3S) {",249,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/imap/IMAPServer.java
"// Build the remote lists of messages that are UNSEEN, FLAGGED, DELETED, // JUNK","SearchKey unseenKey = new SearchKey(SearchKey.UNSEEN);",608,0.953125,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/imap/IMAPFolder.java
""//		taskButton = new JButton(); //		taskButton.setIcon(ImageLoader.getImageIcon(""group_small.png"")); //		taskButton.setToolTipText(""Show list of running tasks""); //		taskButton.setRolloverEnabled(true); //		taskButton.setActionCommand(""TASKMANAGER""); //		taskButton.addActionListener(this); // //		taskButton.setBorder(BorderFactory.createEmptyBorder(1, 1, 1, 1));"","public void addAll(List<IContactModelPartial> list) {",41,0.13157894736842105,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/contact/gui/box/ContactList.java
"// APOP?","if (protocol.isApopSupported()) {",372,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/POP3Store.java
"// get parent","AddressbookTreeNode parent = (AddressbookTreeNode) folder",119,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/gui/action/RemoveCardAction.java
"// set new calendar id","event.setCalendar(calendar.getId());",51,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/calendar/src/main/java/org/columba/calendar/command/MoveEventCommand.java
""/*	 * (non-Javadoc)	 * 	 * @see org.columba.core.shutdown.IShutdownManager#shutdown(int)	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.28,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// first, create bucket for each provider","Map<String, Vector<ISearchRequest>> map = new Hashtable<String, Vector<ISearchRequest>>();",318,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/search/SearchManager.java
""/* (non-Javadoc)	 * @see org.columba.core.search.api.ISearchResult#getTitle()	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.30434782608695654,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
""/*			 * // always enable the menuitem again			 * r[0].getPOP3ServerController().enableActions(true);			 */"","protected void log(String message) {",159,0.4806201550387597,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/command/FetchNewMessagesCommand.java
"// create top-level configuration directory","calendarDirectory = new File(file, "calendar");",45,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/calendar/src/main/java/org/columba/calendar/config/Config.java
"// fill with nulls","for (int nextIndex = sizeList.size() - 1; nextIndex < sizes[i]",137,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/POP3Store.java
""/* (non-Javadoc)	 * @see org.columba.core.search.api.ISearchResult#getLocation()	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.29473684210526313,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// USER/PASS is always supported","supportedMechanisms.add(new Integer(AuthenticationManager.USER));",366,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/POP3Store.java
""/* (non-Javadoc)	 * @see org.columba.core.search.api.ISearchResult#getDescription()	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.2857142857142857,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// put size at the specified place","sizeList.set(sizes[i].getIndex(), new Integer(sizes[i]",144,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/POP3Store.java
"// compatibility - using SORTSTRING internally","if ( model.getSortString() == null) {",182,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/model/ContactModelXMLFactory.java
""/* (non-Javadoc)	 * @see org.columba.mail.message.HeaderInterface#count()	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.3181818181818182,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// only download new messages","downloadNewMessages(newMessagesUidList, worker);",115,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/command/FetchNewMessagesCommand.java
""/* (non-Javadoc)	 * @see org.columba.mail.message.HeaderInterface#getFlags()	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.3076923076923077,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// now search through all buckets","Iterator<String> it2 = map.keySet().iterator();",335,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/search/SearchManager.java
"// comma-separated category list // <category>value1,value2,value3</category>","if (contactModel.getCategory() != null)",160,0.5742574257425742,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/model/ContactModelXMLFactory.java
"// APOP not supported","}",378,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/POP3Store.java
"// initialize progressbar with total number of messages","worker.setProgressBarMaximum(uids.length);",82,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/command/ExportFolderCommand.java
""/*		 * JPanel p2 = new JPanel(); p2.setLayout(new		 * FlowLayout(FlowLayout.LEFT)); top.add(""East"", p2);		 * 		 * b_lyear = new JButton(""<""); b_lyear.addActionListener( this );		 * //b_lyear.setMargin(KiwiUtils.emptyInsets);		 * b_lyear.setFocusPainted(false); b_lyear.setOpaque(false);		 * //b_lyear.addActionListener(this); p2.add(b_lyear);		 * 		 * l_year = new JLabel(); p2.add(l_year);		 * 		 * b_ryear = new JButton("">""); b_ryear.addActionListener( this );		 * //b_ryear.setMargin(KiwiUtils.emptyInsets);		 * b_ryear.setFocusPainted(false); b_ryear.setOpaque(false);		 * //b_ryear.addActionListener(this); p2.add(b_ryear);		 */"","label = new JLabel(text);",54,0.05647840531561462,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/docking/TitleBar.java
"// get first item","IEmailModel model = (IEmailModel) it.next();",153,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/model/ContactModel.java
"// <adr> // <work> // <pobox>value</pobox> // <street>value</street // .. // </work> // .. // </adr>","it = contactModel.getAddressIterator();",139,0.411214953271028,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/model/ContactModelXMLFactory.java
"// logout cleanly","logout();",121,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/command/FetchNewMessagesCommand.java
"// display downloaded message count in statusbar","if (newMessageCount == 0) {",124,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/command/FetchNewMessagesCommand.java
"// super(node, folderItem);","super(folderItem);",86,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/imap/IMAPRootFolder.java
""/*	 * (non-Javadoc)	 * 	 * @see org.columba.ristretto.message.Message#setSource(org.columba.ristretto.message.io.Source)	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.21212121212121213,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// <im> // <aol>value</aol> // <yahoo>value</yahoo> // <jabber>value</jabber> // </im>","it = contactModel.getInstantMessagingIterator();",117,0.37894736842105264,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/model/ContactModelXMLFactory.java
"// not needed anymore","public IStatusObservable getObservable() {",112,0.7586206896551724,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/search/DefaultSearchEngine.java
""/*     * (non-Javadoc)     *      * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)     */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.24778761061946902,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// download message","ColumbaMessage message;",190,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/command/FetchNewMessagesCommand.java
"// delimiter found // -> recursively create all necessary folders to create // -> the final folder","String subchild = name.substring(0, name.indexOf(server",146,0.32653061224489793,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/imap/IMAPRootFolder.java
"// fire up search command","CommandProcessor.getInstance().addOp(command);",63,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/search/SearchManager.java
"// Since JUNK is a non-system Flag we have to set it with // an addtitional STORE command","if (((Boolean) attributes.get("columba.spam")).booleanValue()) {",943,0.7692307692307693,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/imap/IMAPFolder.java
"// try to authenticate","while (!authenticated) {",185,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/smtp/SMTPServer.java
"// ****************** // more than one year // ******************","// normal cases",24,0.39436619718309857,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/calendar/src/test/java/org/columba/calendar/ui/calendar/MainCalendarControllerTest.java
"// if result is already in hashtable remove from result set","if ( hashtable.containsKey(r.getLocation().toString()))",22,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/search/DistinctResultHelper.java
""/* (non-Javadoc) * @see org.columba.mail.folder.RootFolder#getTrashFolder() */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.3146067415730337,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// gc.draw3DRect(xp, yp, cellSize, cellSize, true); // if the cell is selected, fill it with the highlight color","if (d == selectedDay) {",559,0.6524822695035462,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/base/DateChooser.java
"// check if its a contact component","if (componentId.equals("org.columba.contact")) {",62,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/gui/tagging/ContactTagList.java
""/* (non-Javadoc)	 * @see java.util.Iterator#next()	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.4307692307692308,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// in case of an error -> fall-back to Swing's built-in JTextPane","if (viewerPlugin == null || !viewerPlugin.initialized()) {",33,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/htmlviewer/HTMLViewerFactory.java
"//timer.start();","saveAddressbookFolder(rootFolder);",33,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/main/AddressbookExitWorker.java
"// move message to trash","LOG.info("removing uid=" + uid);",731,0.6896551724137931,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/AbstractMessageFolder.java
"// is message marked as spam","boolean spam = ((Boolean) inboxFolder.getAttribute(uid, "columba.spam"))",122,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/command/AddPOP3MessageCommand.java
"// score message and mark as "spam" or "not spam"","boolean result = scoreMessage(j);",100,0.5185185185185185,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/spam/command/ScoreMessageCommand.java
""/* (non-Javadoc)	 * @see org.columba.mail.folder.headercache.HeaderList#getUids()	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.2916666666666667,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// synchronize local UID-list with server","List newMessagesUIDList = server.synchronize();",294,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/command/FetchNewMessagesCommand.java
""/*	 * (non-Javadoc)	 * 	 * @see org.columba.mail.folder.AbstractMessageFolder#loadMessageFolderInfo()	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.24778761061946902,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// This method is called just after a new entry has been added","public boolean removeEldestEntry(Map.Entry eldest) {",30,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/search/SearchHistoryList.java
"// <phone> // <business>value</business> // <home>value</home> // </phone>","// </email>",108,0.45977011494252873,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/model/ContactModelXMLFactory.java
"// apply filter on message","applyFilters(uid);",90,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/pop3/command/AddPOP3MessageCommand.java
""/* (non-Javadoc)     * @see org.columba.core.gui.util.ISelectionListener#selectionChanged(org.columba.core.gui.util.SelectionChangedEvent)     */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.1891891891891892,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// mark message as recent","srcFolder.markMessage(uids, markVariant);",105,0.7647058823529411,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/command/MarkMessageCommand.java
"/* find out if the interpreter is already registered */","/* if so, remove it */",88,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/scripting/interpreter/InterpreterManager.java
""/* (non-Javadoc)	 * @see org.columba.mail.folder.headercache.HeaderList#add(org.columba.mail.message.IColumbaHeader, java.lang.Object)	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.1891891891891892,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"/* any errors that may occur cannot stop other scripts from running */","LOG.log(Level.SEVERE, "Exception caught in script:" + script.getPath(), ex);",135,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/scripting/interpreter/InterpreterManager.java
""/* (non-Javadoc)	 * @see org.columba.mail.folder.headercache.HeaderList#keySet()	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.29473684210526313,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// check if string is a number","boolean numberFormat = false;",110,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/search/MailSearchProvider.java
""/* (non-Javadoc)	 * @see org.columba.mail.folder.headercache.PersistantHeaderList#persist()	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.2641509433962264,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// remember request id for "search in results"","String searchRequestId = searchCriteriaTechnicalName;",205,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/search/MailSearchProvider.java
"// <office>value</office>","parser.set(VCARD.X_COLUMBA_OFFICE, contactModel.getOffice());",92,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/model/ContactModelXMLFactory.java
"// user cancelled sending operation // open composer view","showComposer = true;",166,0.775,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/smtp/command/SendMessageCommand.java
""/*	 * (non-Javadoc)	 *	 * @see org.columba.mail.folder.RootFolder#getInbox()	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.3146067415730337,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// ask password from user","if (password.length == 0) {",169,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/smtp/SMTPServer.java
""/*     * (non-Javadoc)     *     * @see org.columba.mail.folder.IMailbox#getMimePartSourceStream(java.lang.Object,     *      java.lang.Integer[])     */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.2074074074074074,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
""/*	 * (non-Javadoc)	 *	 * @see org.columba.mail.folder.Folder#isInboxFolder()	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.3111111111111111,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// oh oh! casting to a specific implementation here ;-)","return (ExtendableToolBar) getFirstContainer().getToolBar();",66,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/scripting/extensions/ToolbarExtensionPoint.java
"// get first one","VirtualFolder vFolder = lastSearchFolder;",234,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/search/MailSearchProvider.java
""/*	 * (non-Javadoc)	 *	 * @see org.columba.mail.folder.IMailbox#getMessageSourceStream(java.lang.Object)	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.23931623931623933,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
"// select invisible virtual folder","((TreeViewOwner) newMediator).getTreeController().setSelected(vFolder);",529,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/search/MailSearchProvider.java
"// optional parts","if (r.getRepetitionCount() != null)",461,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/calendar/src/main/java/org/columba/calendar/parser/XCSDocumentParser.java
"// create virtual folder for criteria","VirtualFolder vfolder;",163,0.7924528301886793,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/command/CreateVFolderOnMessageCommand.java
"// AbstractFolder.append also automatically removes the folder // from its parent","movedFolder.moveTo(destParentFolder);",69,0.8818897637795275,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/command/MoveFolderCommand.java
"// return empty result, in case the criteria doesn't match the search // term","if (criteria == null)",214,0.9508196721311475,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/search/MailSearchProvider.java
""/*	 * (non-Javadoc)	 *	 * @see org.columba.mail.folder.AbstractMessageFolder#save()	 */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.2916666666666667,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
""/* (non-Javadoc)     * @see org.columba.mail.folder.IDataStorage#saveInputStream(java.lang.Object, java.io.InputStream)     */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.21875,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
""/* (non-Javadoc)     * @see org.columba.mail.folder.IDataStorage#getFileSource(java.lang.Object)     */"","* @see org.columba.ristretto.message.Message#getHeader()",43,0.2641509433962264,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaMessage.java
