search_string,predict_under_code,line_no,similarity,filepath
""/** * This panel contains radio buttons that represent the Changeability * of an asssociation-end. * * @author jaap.branderhorst@xs4all.nl * @since Jan 4, 2003 *  * TODO: For UML 2.x this needs to be changed to be just ReadOnly (frozen) * or not (changeable). */"","too long.",0,0,0
"//TODO: what to do with the return value?","}",93,0.8717948717948718,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/ui/ActionSaveGraphics.java
"// TODO: property name will need to be updated for UML 2.x // Unfortunately we can specify two property names here","super(Translator.localize("label.static"),",56,0.6666666666666666,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/ui/foundation/core/UMLAssociationEndTargetScopeCheckbox.java
"// TODO: do we want to fire targetRemoved here or is it enough to just // stop updating the targets?","* @see java.awt.event.ComponentListener#componentShown(java.awt.event.ComponentEvent)",704,0.8175182481751825,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/ui/PropPanel.java
"// TODO Expression and InstanceValue (how) // If anyone have an example.","* @see org.argouml.model.DataTypesHelper#getValueSpecificationValues(java.lang.Object)",292,0.7551020408163265,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-euml/src/org/argouml/model/euml/DataTypesHelperEUMLImpl.java
"// not implemented yet","}",389,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/SequenceDiagramGraphModel.java
""/** * A mock ModelImplementation.<p> * * The Facade, the ModelEventPump, the Factories and Helpers are all * created as mock objects using EasyMock. For each of them, there * should also be a possibility to access their {@link MockControl} * object. * TODO: Create the rest of the getters for the control objects. * * @author Linus Tolke */"","too long.",0,0,0
"// TODO: what shall we do with the exception?","}",68,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/ui/foundation/core/UMLDiagramNameDocument.java
"// TODO: with new reference resolving scheme, the model sub-system will // cache the systemId of the profile, open it and resolve the profile  // on its own. Thus, the java.util.List will be found and the return  // value will be present again... //assertNotNull(returnParamType);","too long.",0,0,0
"//TODO: I suspect this isn't needed call isn't needed but don't remove // till out of alpha/beta stage","updateEdges();",182,0.8194444444444444,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/FigClassifierRole.java
""/**     * The UML 1.4 model elements to test.     *      * TODO: This needs to be updated with a version for UML 2.x.     */"","private static String[] allModelElements =",55,0.5172413793103449,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/tests/org/argouml/model/TestCoreFactory.java
"// TODO: Do we need this? Is this the same as emptyFig.getHeight()?","private int offset = 0;",83,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/FigClassifierRole.java
"// TODO: Use reflection against the test case to ensure that it // does not import non-ArgoUML classes","// Check superclass.",100,0.7591240875912408,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/tests/org/argouml/model/GenericUmlObjectTestFixture.java
"//TODO: What can we do with other kind of actions?","if (Model.getFacade().isACallAction(action)) {",448,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/FigMessage.java
"// TODO: Maybe a return message already exists. Check first and // and if the first found has no activator then set this call // message as the activator and skip the code below.","// get the source of the return message",109,0.5353535353535354,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/ModeCreateMessage.java
"// TODO: why do we need to remove then add the Fig?","removeFig(act);",346,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/FigLifeLine.java
""/**          * TODO: minimum height should not be calculated every time, but only           * when an FigMessage has been added or removed.          * Currently doing that doesn't work because of an unknown problem.           * How to test: create only two CRs and a create message between them.           * Then move the create message to the bottom!          * Until that is fixed the workaround is to call updateMinimumHeight()          * every time the minimum size is needed          */"","too long.",0,0,0
"// TODO: Implement","// [4] The parent must be included in the Namespace of the",1511,0.47058823529411764,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-mdr/src/org/argouml/model/mdr/CoreHelperMDRImpl.java
""/**     * Finds the operation to which a CallEvent refers, based on the given      * transition. This function determines the context of the statemachine      * that contains the given transition. If the context is a Classifier, then      * all operations of this classifier are candidates. If the context is a      * BehavioralFeature, then all operations of the owner Classifier are      * candidates. The first operation of which the name matches is the result.     * For Activity diagrams: If the context is a Package, then     * all Operations of all Classifiers in the package are candidates.     * TODO: This function works for the most normal cases,     * but needs some testing for rare cases, e.g. internal transitions,...     * TODO: The Parameters of the candidates are ignored. Maybe this      * method should return a set of matching operations.     *     * @author MVW     * @param trans Object of type Transition     * @param opname the name of the operation sought     * @return Object the operation with the given name, or null     */"","too long.",0,0,0
""/**     * Get the innermost containing Model of a ModelElement.     * <p>     * If no containing Model can be found, the outermost containing     * ModelElement is returned (which could be the original element itself if     * it has no owner).     * <p>     * This method is intended to return the innermost     * containing Model, but there are circumstances where one may     * really expect the outermost containing Model or root package to     * be returned (e.g. where     * it's being used to test if two elements are from disjoint namespace     * hierarchies). Hence, there are two separate methods     * with different semantics. The method {@link #getRoot(Object)}     * returns the outermost containing object.      * <p>     * TODO: Note also that some code uses     * org.argouml.kernel.Project#getRoot() to navigate down from the top     * instead of up from the bottom. We need to use a consistent algorithm for     * this. - tfm 20070724     *      * @param handle     *                to the model element.     * @return model for the model element.     */"","too long.",0,0,0
"// there's more to be handled, which still need to be implemented:","throw new NotYetImplementedException();",1019,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-euml/src/org/argouml/model/euml/FacadeEUMLImpl.java
""/**     * Builds an actor in the same namespace as the given actor. If     * the object is not and actor nothing is built.<p>     *      * TODO: This shouldn't just silently fail if it is passed a bad     * argument.  This contract will change. - tfm 20070607     *     * @param model The namespace.     * @param actor the given actor     * @return Actor the newly built actor     */"","too long.",0,0,0
"// List<Transition> result = new ArrayList<Transition>(); // TODO: not complete - how to retrieve the transitions?","for (Region region : regions) {",1701,0.6711409395973155,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-euml/src/org/argouml/model/euml/FacadeEUMLImpl.java
"// TODO: First implementation will be to call buildPopop // and extract all the contained actions. The toolbar will // be built to the same structure. // The toolbar will be displayed to the left of the JList // under the label.","return null;",714,0.4085106382978723,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/UMLModelElementListModel.java
"// TODO: implement remaining supported types","throw new NotYetImplementedException();",1284,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-euml/src/org/argouml/model/euml/FacadeEUMLImpl.java
"// TODO: gone in UML 2.1","return false;",2001,0.9444444444444444,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-euml/src/org/argouml/model/euml/FacadeEUMLImpl.java
"// TODO: unfinished implementation","throw new NotYetImplementedException();",555,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-euml/src/org/argouml/model/euml/FacadeEUMLImpl.java
""/** * Eclipse UML2 implementation of XmiWriter. *  * TODO: We need facilities for writing and reading stable IDs to/from either * xmi.id or xmi.uuid. *  * @author Tom Morris */"","public class TestModelEventPump extends TestCase {",47,0.2085889570552147,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-mdr/tests/org/argouml/model/mdr/TestModelEventPump.java
"// TODO: All build/create methods need Undo support - tfm","public Collaboration buildCollaboration(Object handle) {",116,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-euml/src/org/argouml/model/euml/CollaborationsFactoryEUMLImpl.java
"// TODO: Bob says - how can we auto-generate this list?","allMetaTypes = new ArrayList<Class<?>>(125);",193,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-mdr/src/org/argouml/model/mdr/MetaTypesMDRImpl.java
""/* TODO: correctly implement next function                 * in the model subsystem for                 * issue 1942: */"","list.addAll(Model.getModelManagementHelper()",1399,0.6607142857142857,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/model/GetterSetterManagerImpl.java
"// A language must be unique // So, select the current empty language. // TODO ? Alert","currentIndex = num;",214,0.4946236559139785,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/UMLValueSpecificationValueFieldOpaqueExpressionDialog.java
"// TODO: review the tool tips ? // stringField.setToolTipText(Translator.localize("label.body.tooltip"));","setFont(LookAndFeelMgr.getInstance().getStandardFont());",72,0.7483870967741936,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/ExpressionBodyField.java
""/** * The panel that shows a value specification for an other UML element. * * * TODO: Do we need to implements ChangeListener If yes => ok If no => Can't be * use without *Optional class, or the *Optional don't need to ! * */"","class UMLValueSpecificationPanel extends JPanel {",33,0.48333333333333334,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/UMLValueSpecificationPanel.java
"// TODO: else : alert","}",189,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/UMLValueSpecificationValueFieldOpaqueExpressionDialog.java
""/* TODO: Enhance the isValidNamespace function so         * that this never happens.         */"","Object namespace = Model.getFacade().getNamespace(target);",127,0.7678571428571429,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/UMLModelElementNamespaceComboBoxModel.java
"// TODO: not complete","throw new NotYetImplementedException();",1712,0.5538461538461539,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-euml/src/org/argouml/model/euml/FacadeEUMLImpl.java
"/* TODO: Not all namespaces are useful here - any WFRs? */","namespace = target;",192,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/ui/ActionNewDiagram.java
"// TODO: Should be anything allowed by current diagram","if (Model.getFacade().isAClassifier(o)",308,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/ui/explorer/ExplorerPopup.java
""/**     * TODO: this is not done yet. Eventually this will also     * feed the rational log.     */"","//   public void resolve(Object reason) {",487,0.7692307692307693,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/cognitive/ToDoItem.java
"// TODO: This will need to change when we support multiple // user models.","// Delete the old extent first",262,0.8807339449541285,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-mdr/src/org/argouml/model/mdr/MDRModelImplementation.java
"// TODO: 2nd next() for single hasNext()","result.addAll(getAllBehavioralFeatures(it.next()));",567,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-mdr/src/org/argouml/model/mdr/CoreHelperMDRImpl.java
"// TODO: Fully implement this!","Object container = pack;",321,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-mdr/src/org/argouml/model/mdr/ModelManagementHelperMDRImpl.java
"// TODO: Implement following WFR for GeneralizableElements // [4] The parent must be included in the Namespace of the //     GeneralizableElement. //       self.generalization->forAll(g | //           self.namespace.allContents->includes(g.parent) ) //        return ModelManagementHelperMDRImpl.getContents(ns).contains( //                gen.getParent());","too long.",0,0,0
"// TODO: Before allowing this, we should really check that // TemplateParameter.defaultElement is defined","if (ta == null || ta.getModelElement() == null) {",1339,0.6950354609929078,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-mdr/src/org/argouml/model/mdr/CoreFactoryMDRImpl.java
"// TODO: Not implemented","LOG.debug(",893,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-mdr/src/org/argouml/model/mdr/ModelManagementHelperMDRImpl.java
""/**         * Identifier for addonly changeability.         * TODO: Note this should not be in UML2 version         */"","* TODO: Note this should not be ni UML2 version",665,0.6086956521739131,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/model/GetterSetterManagerImpl.java
"// Make a read-only copy of the listeners list so that reentrant calls // back to add/removeListener won't mess us up. // TODO: Potential performance issue, but we need the correctness - tfm","List<Pair> readOnlyListeners;",454,0.5370370370370371,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java
"// TODO: Review all callers to make sure that they localize the title // In process by Harold Braun 20070912","public AbstractArgoJPanel(String theTitle) {",123,0.7808219178082192,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java
"// TODO: Once the default constructor is deleted we only set dirty flag","if (project != null) {",126,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/kernel/DefaultUndoManager.java
"// TODO: All super constructors should take a GraphModel","setGraphModel(createGraphModel());",162,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/activity/ui/UMLActivityDiagram.java
"// TODO: Get Project or other necessary context from source?? // e.getSource();","if (isReadOnly(element)) {",411,0.32098765432098764,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-mdr/src/org/argouml/model/mdr/ModelEventPumpMDRImpl.java
"// TODO: Make this more efficient for large I/Os","for (int i = 0; i < len; i++) {",742,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/persistence/UmlFilePersister.java
"// TODO: We failed to resolve URL - signal error","}",440,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-mdr/src/org/argouml/model/mdr/XmiReferenceResolverImpl.java
"// TODO: Count/report unresolved references","return ro;",323,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-mdr/src/org/argouml/model/mdr/XmiReferenceResolverImpl.java
"// TODO: Implement support for multiple TaggedValues","if (values.size() + refValues.size() > 1) {",4217,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java
"// TODO: treat Message","// TODO: not implemented for UML 2 - tfm",1006,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-euml/src/org/argouml/model/euml/CoreHelperEUMLImpl.java
"// TODO: Why would this be null?","if (activeDiagram == null) {",721,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/ui/ProjectBrowser.java
"// TODO: Rework to use UML 1.4 TagDefinitions - tfm","Model.getExtensionMechanismsHelper().addTaggedValue(",102,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/ui/ActionBooleanTaggedValue.java
"// TODO: Needs undo support","if (handle instanceof Parameter",1651,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-euml/src/org/argouml/model/euml/CoreHelperEUMLImpl.java
"// TODO: This is a linear search of a list that contain many // thousands of items (one for every Fig in the entire project)","for (Pair p : listeners) {",147,0.6486486486486487,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java
"// TODO: Check if this is ok (this is literally adapted from NSUML)","((ComponentInstance) handle).setNodeInstance(null);",401,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-mdr/src/org/argouml/model/mdr/CommonBehaviorHelperMDRImpl.java
"/* FIX: set the application name for Mac OS X */","System.setProperty("com.apple.mrj.application.apple.menu.about.name",",333,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/application/Main.java
"// TODO: Use the SVGWriter2D implementation //            cmd = new SaveSVGAction2(Translator.localize("action.save-svg"));",""label.namespace.navigate.tooltip"),",447,0.32786885245901637,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/SwingUIFactory.java
""/*     * TODO: Not implemented yet. The idea is that some     * problems identified by Critic's can be fixed with certain design     * manipulations (or transforms) that can be applied automatically     * to resolve the problem. This method replies true iff the given     * problem can be fixed. The fixIt() method actually does the fix.     *     * @see org.argouml.cognitive.Poster#canFixIt(org.argouml.cognitive.ToDoItem)     * Also     * @see Critic#fixIt     */"","too long.",0,0,0
""/**     * TODO: Not implemented yet. If the given ToDoItem can     * be fixed automatically, and the user wants that to happen, then do     * it. Obviously, this depends on the specific Critic and     * problem. By default this method does nothing.     *     * @param item the todo item     * @param arg the design material (?)     */"","too long.",0,0,0
""/**     * List of ChecklistStatus:es.     *     * Indexed on the model element itself.     * TODO: Should use weak references so that this is forgotten about     * when the object is removed.     */"","private static Hashtable statuses = new Hashtable();",67,0.30409356725146197,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/cognitive/checklist/CheckManager.java
"// TODO: Maybe the exception strings should be internationalized","/**",47,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/cognitive/ResolvedCritic.java
"// TODO understand qualifiers","node.getQualifiers().apply(this);",800,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/profile/internal/ocl/EvaluateExpression.java
"// TODO: Convert this to some sensible logging","System.out.println("VOILA!");",86,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/profile/internal/ocl/DefaultOclEvaluator.java
""/**     * Reply the ToDoItem that the designer should see iff predicate()     * returns true. By default it just fills in the fields of the     * ToDoItem from accessor methods of this Critic. Critic Subclasses     * may override this method or the accessor methods to add computed     * fields to the ToDoItem.     *     * TODO: Critic's may want to add new fields to a     * ToDoItem to make stillValid more efficent.     *     * @see Critic#critique     *     * @param dm the offender     * @param dsgr the designer     * @return ToDoItem     */"","too long.",0,0,0
"// TODO implementation?","// Additional Operation in 4.5.3.9",335,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/profile/internal/ocl/uml14/ModelAccessModelInterpreter.java
"// TODO: Removed from UML 2.x","return ""; //$NON-NLS-1$",995,0.9565217391304348,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-model-euml/src/org/argouml/model/euml/FacadeEUMLImpl.java
""//            Category.getRoot().getLoggerRepository().setThreshold(Level.OFF); // TODO: Find the proper implementation in java.util.logging API	    "","* Supply the encoding to be used throughout the persistence",413,0.680628272251309,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/application/api/Argo.java
"// TODO: Review all callers to make sure that they localize the title","public AbstractArgoJPanel(String theTitle) {",123,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java
""/**     * Removes a listener, eventtype pair from the listener list.     *     * TODO: replace the listener implementation with a EventListenerList     * for better performance     *     * @param event the event to which the listener will not listen any more     * @param listener the listener to be removed     */"","too long.",0,0,0
""/**     * Check the offenders.<p>     *     * This is called from the constructors where the offenders are given.     *     * TODO: Why do we only care about checking the first 2 offenders above?     * @param offs The offenders.     */"","private void checkOffs(ListSet offs) {",238,0.22797927461139897,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/cognitive/ToDoItem.java
"// add Figs to the FigNode in back-to-front order","addFig(getBigPort());",108,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/ui/FigMessage.java
""/*     * @see org.tigris.gef.graph.GraphFactory#makeNode()     */"","public Object makeNode() {",71,0.9423076923076923,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/ActionAddClassifierRole.java
"//make port invisible unless mouse enters","Rectangle r = getBounds();",104,0.7741935483870968,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/ui/FigNodeAssociation.java
""/*     * @see javax.swing.plaf.metal.MetalTheme#getPrimary1()     */"","protected ColorUIResource getPrimary1() { return primary1; }",80,0.9454545454545454,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/ui/JasonsTheme.java
"//////////////////////////////////////////////////////////////// // event handlers - MouseListener implementation","// static variables",62,0.7485380116959064,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/modules/jscheme/src/org/argouml/tools/ui/ActionExecSilk.java
""//	fireNodeRemoved(node);"","* Remove an edge from the graphmodel and notify GEF.",158,0.9615384615384616,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/UMLMutableGraphSupport.java
"//      The following does not seem to work - centered the Fig instead. //        getNameFig().setJustificationByName("center");","getStereotypeFig().setBounds(X + 10, Y + NAME_FIG_HEIGHT + 1,",88,0.6923076923076923,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/ui/FigNodeAssociation.java
"// Only show actions for associations not already on diagram","None",None,None,None
"// get the widest of all textfigs // calculate the total height","int maxWidth = 0;",106,0.6835443037974683,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/ui/FigTextGroup.java
"/* 4.5.2.24 Generalization */","if (Model.getFacade().isAGeneralization(subject)) {",463,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/profile/internal/ocl/uml14/ModelAccessModelInterpreter.java
"// Create the new FigAssociation edge to replace the node","final GraphEdgeRenderer renderer =",184,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/ui/FigNodeAssociation.java
"// Make sure we don't try to set things smaller than the minimum","Dimension minimumSize = getMinimumSize();",322,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/ui/FigCompartmentBox.java
""/* Center the NameFig, since center justification          * does not seem to work. */"","getNameFig().setBounds(x + (w - nm.width) / 2,",284,0.7889908256880734,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/ui/FigNodeAssociation.java
"// Do nothing, this rect will always be transparent","public List<AbstractArgoJPanel> getDetailsTabs() {",56,0.4074074074074074,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/cognitive/ui/InitCognitiveUI.java
"// If we're about to upgrade the file lets take an archive // of it first.","String release = getReleaseVersionFromFile(file);",326,0.8867924528301887,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/persistence/UmlFilePersister.java
""/*     * @see java.beans.VetoableChangeListener#vetoableChange(java.beans.PropertyChangeEvent)     */"","public void vetoableChange(PropertyChangeEvent pce) {",236,0.9659090909090909,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/cognitive/critics/ui/TableModelCritics.java
"// Actions specific to the use case diagram toolbar","/**",85,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/use_case/ui/UMLUseCaseDiagram.java
"// update any text, colors, fonts, etc.","renderingChanged();",611,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/ui/FigEdgeModelElement.java
"// update the relative sizes and positions of internel Figs","Rectangle bbox = getBounds();",613,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/ui/FigEdgeModelElement.java
""/*     * @see org.argouml.uml.diagram.layout.Layouter#layout()     */"","public void layout() {",134,0.9464285714285714,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/activity/layout/ActivityDiagramLayouter.java
"// popupAddOffset should be equal to the number of items added here:","popUpActions.add(new JSeparator());",359,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/ui/FigEdgeModelElement.java
"// Loop through the associations, counting the ends with aggregations","int      aggCount = 0;",146,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/cognitive/critics/CrMultipleAgg.java
"// Add stereotypes submenu","Action[] stereoActions =",88,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/UMLModelElementStereotypeListModel.java
"// The fix","f.setLayer(getLayer());",330,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/ArgoDiagramImpl.java
"// We handle and consume editing events","if (pName.equals("editing")",645,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/ui/FigEdgeModelElement.java
"// Now we can remove ourself (which will also remove the // attached association ends edges)","final LayerPerspective lay = (LayerPerspective) getLayer();",177,0.7479674796747967,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/ui/FigNodeAssociation.java
"/* (MMessage) */","int mpn = recCountPredecessors(msg, ptr2) + 1;",192,0.5833333333333334,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java
""/*     * List of model element listeners we've registered.     */"","private Set<Object[]> listeners = new HashSet<Object[]>();",192,0.9361702127659575,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/ui/FigEdgeModelElement.java
""/* We want to maintain a minimum width for the fig. Also, add the border         * dimensions to the minimum space required for its contents:         */"","aSize.width = Math.max(WIDTH, aSize.width);",248,0.6783625730994152,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/ui/FigCompartmentBox.java
"// Added this part to load the extra menu content","final List<Action> modulesActions =",343,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/argouml-app/src/org/argouml/uml/diagram/ui/FigEdgeModelElement.java
